text,label
Super,2
Bonne ambiance,2
"Je suis inscrit depuis quelques semaines et je suis vraiment satisfait! L’accueil est excellent: le personnel est toujours souriant et disponible pour répondre aux questions. Les cours collectifs (RPM, body combat, body Attack, etc.. ) sont hyper dynamiques, avec des coachs passionnants (surtout Haythem) qui créent une super ambiance. On se sent tout de suite à l’aise! En plus, la salle est toujours propre (machines nettoyées régulièrement, vestiaires impeccables). Un vrai plaisir de s’y entraîner. À recommander sans hésiter pour ceux qui cherchent une salle conviviale et bien entretenue !",2
une salle de musculation très bien située en face hôtel Movenpick et surtout très bien équipée avec une partie Cardio et une autre partie musculation,2
Acceuil triste limite vous les déranger j'ai payer pour 15 jours a deux 170dinars je de passage a Sousse pour 7 jours 1er et dernière fois nous n'avons fait que 2 jours on n'a très bien vu que j'étais un adepte du rameur poser dans un coin d'une salle cela ne me déranger point mais se matin en arrivant a 9h le coach m'a dit de sortir de revenir dans une demi heure sans chercher à trouver une simple solution au moins sortir le rameur le mettre dans un autre coin mais ne pas me faire attendre du coup je leurs fait cadeaux des 170 dinars je ne les dérangerais plus l is une choses est sur je suis d'origine maghrébine vivant en France si la même situation se serai passé avec des blonds au s'yeux bleues il n'aurais pas attendu une seul seconde il s'aurai même u le droit a des s'excuse !!!,0
Très belle salle de sport. Accueil chaleureux pour obtenir des renseignements.,2
"Très déçue par l’attitude du personnel à l’accueil de California Gym. Hier soir, j’ai signalé avoir fait tomber les clés de mon cadenas dans le vestiaire. Ce matin, en demandant si elles avaient été retrouvées par l’équipe de nettoyage, l’employée me répond sèchement “Non”, sans aucune recherche. Lorsque je lui demande si les vestiaires ont bien été nettoyés ce matin, elle se vexe et me répond haut et fort : “Bien sûr qu’ils ont été nettoyés, ils ont peut-être jeté les clés à la poubelle.” Quel service et quel professionnalisme ! Aucune considération pour les adhérents, aucune volonté d’aider. Décevant pour une salle de sport censée offrir une bonne expérience client. En plus une coupure d'eau ! La cerise sur le gâteau",0
"Ce feedback concerne California Sousse : Je tiens à exprimer ma gratitude pour l'effort et le professionnalisme de l'hôtesse d'accueil, Emna. Depuis mon inscription le 13/11/2023, j'ai rencontré un problème avec l'accès à l'application California Gym, mais grâce à son intervention, ce problème a été résolu.",2
"Je pense que cette salle de sport n’est vraiment pas mal, toutes les machines nécessaires y sont. En revanche, certaines machines sont rouillés ou en panne et je pense qu’un petit rafraîchissement serait plus que apprécié surtout si l’on compare california gym sousse à celle du zéphyr la marsa ou à la salle elloumi concept.",1
"Une des meilleurs salles de sport de Sousse. Le matos est de très bonne qualité, les gens qui y travaillent sont cool. Chaque nouveau client a le droit à un coach perso, et un plan détaillé des exos qu'ils peut faire. Franchement, ça en vaut le cout !",2
Il faut tout juste choisir d'aller tôt le matin et ça va être agréable.,2
"Belle vue sur L'hôtel tej marhaba,, materiel top,, coach 🔝🔝💪 We are a family we are one❤️❤️❤️❤️💪💪 …",2
Propre les coachs sont sympa et pro. Je recommande,2
"Parfaite aération. Un grand espace, bien propre",2
Grande salle A eviter durant les heures de pointe,2
"Matériel très haut de gamme, propre et confortable.",2
Souvent Problème d'eau chaude california sousse.,2
Club de remise en forme,1
J'ai travaillé ici pendant une semaine. Salle de sport spacieuse avec tout le matériel nécessaire. La salle est propre et conforme aux réglementations Covid. 👏 Le matériel est nettoyé en permanence par le personnel d'entretien tout au long de la journée. …,2
"Super salle de sport et très accueillant de la part du personnel et des locaux, je me suis senti bien dans cette salle de sport et j'ai été beaucoup aidé par Skander Mfarrej qui m'a aidé avec la technique des exercices plus que ce que j'ai eu dans ma salle de sport à domicile en Écosse. Je recommande vivement cette salle de sport et Skander comme coach, une expérience 5 étoiles pour moi.",2
"La salle de sport était plutôt propre et semblait bien entretenue et moderne par rapport aux autres salles du quartier. Il n'y a pas beaucoup de machines ni d'exercices de musculation, mais elle est suffisante pour s'entraîner pendant les vacances sans se sentir mal de ne pas s'entraîner. L'entrée d'une journée coûte 20 dinars, mais les frais d'inscription s'élèvent à 5 dinars et vous devrez remplir un formulaire d'inscription avec votre numéro de passeport et quelques informations personnelles.",2
"Propre, agréable et les vestiaires sont assez grands. Le personnel à l'accueil était sympathique et accueillant, le lieu et le matériel étaient bien entretenus (même si certains étaient un peu vieux). Le seul bémol est le manque d'attention des coachs dans l'espace principal : le seul coach disponible (pas un coach privé) discutait avec une fille (pendant toute l'heure où j'étais là) et ne prêtait pas vraiment attention aux autres.",2
Belle salle de sport où vous pourrez assister à de nombreux cours. Beaucoup de machines et toutes neuves. Le sauna était agréable. Personnel sympathique.,2
Mauvais service à la réception mais le studio est correct,2
"Je pense que c'est une chaîne. Vu le coût de la vie en Tunisie, 25 dinars la journée, c'est trop cher. Je ne comprends pas pourquoi chaque guide indique un prix différent. Je ne le recommande pas.",0
C'est vraiment magnifique là-bas. Les gens sont très gentils et serviables. J'ai hâte d'y retourner ! 😘 …,2
"Bon endroit avec beaucoup d'équipements, mais il manque aussi beaucoup de poids.",2
Super endroit pour se remettre en forme et investir dans sa santé.,2
Haithem numéro un 100 …,2
mauvais service client,0
"This is a really clean gym with very helpful coaches. They provide towels, unlimited bottles of water, and everything is sparkling clean. While the amount of gym equipment is not comparable to what you might get in other countries, the coaches are always active and will help you modify or make exercises more difficult or suitable. Dumbbells up to 36kg. It doesn't get too crowded in the weight room and the clientele is friendly. There seem to be some other facilities like a swimming pool and a sauna but I never used them. Overall I'd recommend it, especially if you are staying nearby. Prices while I was there were 90NTD (~30$) for a day pass, 270NTD (~90$) for a 2-week pass, and 450NTD (~150$) for a month pass. They are priced like a luxury and they sort of are.",2
One of the worst management and customer service.,0
"The best gym in Tunis. Propre, personnel accueillant, conseil …! Je recommande fortement",2
Great clean gym,2
"Le spa hammam piscine jacuzzi étais plutôt sympa à part que le jacuzzi n’en ai pas un l’eau n’est pas chauffé juste des bulles, sur les trois hammam il n’y en avais qu’un seul de fonctionnel les autre ne marchais pas ensuite aucune précision concernant le supplement mais une surprise à la fin où on nous demande de payer 70 dt pour un massage sans que cela soit préciser par aucune affiche ou au téléphone et quand on demande pourquoi ça n’a pas été préciser on nous dit que on n’avais qu’à demander. Propreté des lieux excellent et mise à dispositions de peignoir top. Accueil à revoir du moins",1
En un mot : impeccable!! Smart-Machines cardio dernière technologie !!! Diversité d'activités sportives pour tout les niveaux !! Hygiène des lieux rien à dire ! Au top du top ! Déco raffinée! La piscine et Le spa sont propres et offrent une intimité et un confort inégalable ! Personnels acceuillants souriants et très polis !!! Franchement très agréablement surprise par la gamme de produits des soins !! Du haut de gamme!! Un 10/10 !! J'espère que les responsables garderont ce level d'excellence !!,2
"Exceptional Gym Experience – 7 Stars! I recently joined California Gym Platinum, and it’s been nothing short of amazing! The facility is top-tier, with a wide range of high-quality equipment, making it ideal for achieving any fitness goal. While you may not find every machine that’s available at some other gyms, the overall experience more than makes up for it. The service is excellent, with friendly and professional staff always ready to help. A standout feature is the luxurious spa and Jacuzzi area, where you can unwind after a workout. The gym provides towels, robes, and an unlimited supply of bottled water, ensuring your comfort at all times. The swimming pool is fantastic, and the cleanliness and hygiene throughout the gym are impeccable. It's a premium space, which is reflected in the price – it's on the higher side, so it may not suit everyone. However, if you’re looking for a top-notch gym experience, California Gym Platinum is the place to be. From the excellent trainers and dynamic classes to the relaxing spa area, this gym has it all. Highly recommended for those who value quality and are willing to invest in their fitness journey. Overall, it’s a perfect 7-star experience!",2
"They never answer the phone! I visited their physical location during working hours and they were closed! Left a note at the door, nobody called back. Terrible management indeed and horrible customer service!!!",0
"A very excellent gym, thanks to all the staff",2
"Luxurious, clean and selected place",2
La salle de sport la plus belle et la plus incroyable que j'aie jamais vue. Je vous souhaite une progression et un succès continus,2
"une amie m'a offert un pass day, j'y suis allé, j'ai fait une séance de sport, un gommage oriental et un massage! Bravo, je suis vraiment très exigent mais cette fois j'était très satisfait par le service, une propreté irréprochable, un personnel souriant, très respectueux, au petit soin ... (coachs réceptionnistes et hydrothérapeute ) Un service personnalisé qu'on ne trouve pas dans plusieurs hotels 5* dommage que je ne vit pas en tunisie mais je reviendrai surement. bravo à l'équipe,",2
"An excellent gym , with an incredibly kind and sweet workers. So comfy and private , for those who just want to relax. Best massage that I ever tried in Tunis !",2
"Bonjour à tous, J'aimerai m'inscrire au California Gym, mais j'aimerai plusieurs avis surtout celui des femmes ! à ce qu'il parait c'est un vrai lieu de drague ! Mon mari me déconseille ce lieu si je ne veux pas être embêtée Delphine",0
"Bonjour! Je fréquente le Californie gym du lac et j'avais le même apriori que vous sur ce club qui s'est révélé erroné. En effet, c'est un agréable club,cours superbement bien donnés et professeurs sont pro. J'y vais plutôt en matinée car moins de monde qu'en soirée. Cordialement, Soumy",2
"California Gym du temps où j'y allais 2007-2008 est assez étouffant, il y fait chaud, petite salle de muscu... je ne sais pas si ça s'est arrangé depuis. Lake Club salle très grande, machines récentes, peu de monde le matin, pas vu de dragueurs, mais plus chère que California Gym (comptez +700DT / AN 240 DT / 3 MOIS) Néanmoins pour ce qui est des cours, California Gym me semble être meilleure",1
Effectivement la salle de muscu n'est pas très vaste mais il y a peu de monde le matin. Les vestiaires sont également petits. Mais les cours géniaux. Le seul hic au niveau abonnement est qu' il faut payer par 6 mois ou un an.,2
"Merci pour vos réponses ! Dommage pour l'abonnement que se soit que du 6 ou 12 mois, j'aurai nettement préféré 3 mois peut être y a t'il moyen de négocier, et pour moi c'est ce qu'il y a de plus près. Je pense aussi comme toi Soumy que le matin tôt doit être moins blindé que le soir après la fermeture des bureaux bref à voir..à voir...",2
"Je pense que c'est pour filtrer car il y a une forte demande et la salle n'est pas immense. Beaucoup plus agréable le matin car moins de monde. Tu devrais aller y jeter un oeil. En tout cas, je te recommande le cours de zumba c'est génial!",2
"Perso, je vais chez California Gym à la Marsa (au-dessus de Topnet). C'est surtout axé sur un circuit de 30 minutes en alternant machines et exercices avec un coach. C'est réservé aux femmes. J'aime bien, c'est une petite salle tranquille",2
Oui çà y est merci j'ai trouvé et je suis inscrite ! je suis ravie des cours et de la propreté,2
"I recently started going to a gym and I stumbled upon California Gym. What a fantastic place! The trainers are knowledgeable and professional, and the atmosphere is welcoming. I am really impressed with the range of equipment they have available. I highly recommend it to anyone looking to get fit and healthy!",2
I recently joined California Gym and I'm glad I did. The trainers are amazing and always make the workout sessions fun. The equipment is top-notch and the facility is clean. I'm already seeing results and I couldn't be happier.,2
"🏋️‍♀️ California Gym is my go-to place for a great workout! The trainers are skilled and offer personalized training programs. The facility is clean and spacious, with a wide range of equipment to choose from. Highly recommend for anyone serious about fitness!",1
👍 California Gym Tunisia is amazing! I love the energetic and motivating environment. The trainers are friendly and always ready to help. The facility is well-equipped and the classes are engaging. It's a great place to workout and reach your fitness goals!,1
"California Gym Tunisia is the best gym I have ever been to. The facilities are always clean and well-maintained, and the staff is extremely friendly and helpful. The trainers are highly qualified and always available to assist with any questions or concerns. I highly recommend California Gym Tunisia to anyone looking for a great gym experience.",2
"I have been a loyal customer of California gym Tunisia for the past five years and I must say their services are excellent. The facility is always clean and well-maintained, the staff is friendly and helpful, and the equipment is top-notch. I highly recommend California gym to anyone looking for a great place to work out.",2
"I joined California Gym a few months ago and it has been an incredible experience so far. The trainers are knowledgeable, the classes are fun, and the equipment is modern and well-maintained. I have seen great results in my fitness journey. Highly recommended!",2
"I have been a member of California Gym for a while now and I couldn't be happier with my experience. The trainers are friendly and knowledgeable, and the classes are always challenging and fun. The facility is clean and well-maintained. Highly recommend!",2
"💪 California Gym is the place to be! The trainers are amazing and always push me to do my best. The facility is clean and spacious, and the equipment is top-notch. I love the variety of classes they offer. It's the best gym in town!",1
